check_id,label,category_id,category_name,raw_value,normalized,tool,deduplicated,timestamp,environment_label,runtime_seconds
checking_process_of_malware_analysis_tool_regmon_exe,Checking process of malware analysis tool: regmon.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_procexp_exe,Checking process of malware analysis tool: procexp.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_idaq_exe,Checking process of malware analysis tool: idaq.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_idaq64_exe,Checking process of malware analysis tool: idaq64.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_immunitydebugger_exe,Checking process of malware analysis tool: ImmunityDebugger.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_wireshark_exe,Checking process of malware analysis tool: Wireshark.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_dumpcap_exe,Checking process of malware analysis tool: dumpcap.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_hookexplorer_exe,Checking process of malware analysis tool: HookExplorer.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_importrec_exe,Checking process of malware analysis tool: ImportREC.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_petools_exe,Checking process of malware analysis tool: PETools.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_lordpe_exe,Checking process of malware analysis tool: LordPE.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_sysinspector_exe,Checking process of malware analysis tool: SysInspector.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_proc_analyzer_exe,Checking process of malware analysis tool: proc_analyzer.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_sysanalyzer_exe,Checking process of malware analysis tool: sysAnalyzer.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_sniff_hit_exe,Checking process of malware analysis tool: sniff_hit.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_windbg_exe,Checking process of malware analysis tool: windbg.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_joeboxcontrol_exe,Checking process of malware analysis tool: joeboxcontrol.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_joeboxserver_exe,Checking process of malware analysis tool: joeboxserver.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_resourcehacker_exe,Checking process of malware analysis tool: ResourceHacker.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,True,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_x32dbg_exe,Checking process of malware analysis tool: x32dbg.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_x64dbg_exe,Checking process of malware analysis tool: x64dbg.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_fiddler_exe,Checking process of malware analysis tool: Fiddler.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_httpdebugger_exe,Checking process of malware analysis tool: httpdebugger.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_cheatengine_i386_exe,Checking process of malware analysis tool: cheatengine-i386.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_cheatengine_x86_64_exe,Checking process of malware analysis tool: cheatengine-x86_64.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_cheatengine_x86_64_sse4_avx2_exe,Checking process of malware analysis tool: cheatengine-x86_64-SSE4-AVX2.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_frida_helper_32_exe,Checking process of malware analysis tool: frida-helper-32.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_frida_helper_64_exe,Checking process of malware analysis tool: frida-helper-64.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_ghidra_exe,Checking process of malware analysis tool: ghidra.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_radare2_exe,Checking process of malware analysis tool: radare2.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_r2_exe,Checking process of malware analysis tool: r2.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_cutter_exe,Checking process of malware analysis tool: cutter.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_dnspy_exe,Checking process of malware analysis tool: dnSpy.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_dnspyex_exe,Checking process of malware analysis tool: dnSpyEx.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_ilspy_exe,Checking process of malware analysis tool: ILSpy.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_hxd_exe,Checking process of malware analysis tool: HxD.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_systeminformer_exe,Checking process of malware analysis tool: SystemInformer.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_detectiteasy_exe,Checking process of malware analysis tool: DetectItEasy.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
checking_process_of_malware_analysis_tool_fakenet_exe,Checking process of malware analysis tool: FakeNet.exe,analysis_tools,Analysis Tool Detection,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:36.816218+00:00,win10_vbox_default,0.7839
using_isdebuggerpresent,Using IsDebuggerPresent(),anti_debug,Anti-Debug Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
using_beingdebugged_via_peb_access,Using BeingDebugged via PEB access,anti_debug,Anti-Debug Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_the_difference_between_cpu_timestamp_counters_rdtsc,Checking the difference between CPU timestamp counters (rdtsc),timing_attacks,Timing Attacks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_the_difference_between_cpu_timestamp_counters_rdtsc_forcing_vm_exit,Checking the difference between CPU timestamp counters (rdtsc) forcing VM exit,timing_attacks,Timing Attacks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_hypervisor_bit_in_cpuid_feature_bits,Checking hypervisor bit in cpuid feature bits,vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_cpuid_hypervisor_vendor_for_known_vm_vendors,Checking cpuid hypervisor vendor for known VM vendors,vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_username,Checking username,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_file_path,Checking file path,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_common_sample_names_in_drives_root,Checking common sample names in drives root,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_disk_size_60gb_via_deviceiocontrol,Checking if disk size <= 60GB via DeviceIoControl(),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_disk_size_60gb_via_getdiskfreespaceexa,Checking if disk size <= 60GB via GetDiskFreeSpaceExA(),vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_sleep_is_patched_using_gettickcount,Checking if Sleep() is patched using GetTickCount(),timing_attacks,Timing Attacks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_numberofprocessors_is_2_via_peb_access,Checking if NumberOfProcessors is < 2 via PEB access,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_numberofprocessors_is_2_via_getsysteminfo,Checking if NumberOfProcessors is < 2 via GetSystemInfo(),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_pysical_memory_is_1gb,Checking if pysical memory is < 1Gb,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_operating_system_uptime_using_gettickcount,Checking operating system uptime using GetTickCount(),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_if_operating_system_isnativevhdboot,Checking if operating system IsNativeVhdBoot(),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_function_shellexecuteexw_method_1,Checking function ShellExecuteExW method 1,anti_debug,Anti-Debug Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
checking_function_createprocessa_method_1,Checking function CreateProcessA method 1,anti_debug,Anti-Debug Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
using_getmodulehandle_sbiedll_dll,Using GetModuleHandle(sbiedll.dll),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
using_getprocaddress_wine_get_unix_file_name_from_kernel32_dll,Using GetProcAddress(wine_get_unix_file_name) from kernel32.dll,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hkcu_software_wine,Reg key (HKCU\SOFTWARE\Wine),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
scsi_port_bus_target_id_logical_unit_id_0_identifier,Scsi port->bus->target id->logical unit id-> 0 identifier,vm_checks,VM Detection Checks,traced!,detected,pafish,True,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_description_system_systembiosversion,"Reg key (HKLM\HARDWARE\Description\System ""SystemBiosVersion"")",vm_checks,VM Detection Checks,traced!,detected,pafish,True,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_software_oracle_virtualbox_guest_additions,Reg key (HKLM\SOFTWARE\Oracle\VirtualBox Guest Additions),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_description_system_videobiosversion,"Reg key (HKLM\HARDWARE\Description\System ""VideoBiosVersion"")",vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_acpi_dsdt_vbox,Reg key (HKLM\HARDWARE\ACPI\DSDT\VBOX__),vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_acpi_fadt_vbox,Reg key (HKLM\HARDWARE\ACPI\FADT\VBOX__),vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_acpi_rsdt_vbox,Reg key (HKLM\HARDWARE\ACPI\RSDT\VBOX__),vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_system_controlset001_services_vbox,Reg key (HKLM\SYSTEM\ControlSet001\Services\VBox*),vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_hardware_description_system_systembiosdate,"Reg key (HKLM\HARDWARE\DESCRIPTION\System ""SystemBiosDate"")",vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
driver_files_in_c_windows_system32_drivers_vbox,Driver files in C:\WINDOWS\system32\drivers\VBox*,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
additional_system_files,Additional system files,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_a_mac_address_starting_with_08_00_27,Looking for a MAC address starting with 08:00:27,vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_pseudo_devices,Looking for pseudo devices,vm_checks,VM Detection Checks,ok,not_detected,pafish,True,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_vboxtray_windows,Looking for VBoxTray windows,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_vbox_network_share,Looking for VBox network share,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_vbox_processes_vboxservice_exe_vboxtray_exe,"Looking for VBox processes (vboxservice.exe, vboxtray.exe)",vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_vbox_devices_using_wmi,Looking for VBox devices using WMI,vm_checks,VM Detection Checks,traced!,detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
scsi_port_0_1_2_bus_target_id_logical_unit_id_0_identifier,"Scsi port 0,1,2 ->bus->target id->logical unit id-> 0 identifier",vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
reg_key_hklm_software_vmware_inc_vmware_tools,"Reg key (HKLM\SOFTWARE\VMware, Inc.\VMware Tools)",vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_c_windows_system32_drivers_vmmouse_sys,Looking for C:\WINDOWS\system32\drivers\vmmouse.sys,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_c_windows_system32_drivers_vmhgfs_sys,Looking for C:\WINDOWS\system32\drivers\vmhgfs.sys,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_a_mac_address_starting_with_00_05_69_00_0c_29_00_1c_14_or_00_50_56,"Looking for a MAC address starting with 00:05:69, 00:0C:29, 00:1C:14 or 00:50:56",vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_network_adapter_name,Looking for network adapter name,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_for_vmware_serial_number,Looking for VMware serial number,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
cpuid_cpu_brand_string_qemu_virtual_cpu,cpuid CPU brand string 'QEMU Virtual CPU',vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
cpuid_amd_wrong_value_for_processor_name,cpuid AMD wrong value for processor name,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
cpuid_intel_wrong_value_for_processor_name,cpuid Intel wrong value for processor name,vm_checks,VM Detection Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
looking_in_the_tls_for_the_hooks_information_structure,Looking in the TLS for the hooks information structure,anti_debug,Anti-Debug Checks,ok,not_detected,pafish,False,2026-06-10T16:10:37.619219+00:00,win10_vbox_default,32.3532
